ID,areaPath,severity,createdDate,environment,resolvedReason,resolvedDate,daysToFix
52521,Superdigital\Services\Services - La Minuta,1 - Critical,2021-01-11T17:45:59.847Z,staging,Fixed and verified,2021-01-28T21:01:06.31Z,13
20602,Clients Channel\Onboarding (OB),3 - Medium,2020-06-16T19:04:46.573Z,NA,Fixed,2020-06-24T20:27:11.78Z,6
35506,Transaction Broker\Valhalla,3 - Medium,2020-09-23T15:15:22.703Z,qa,Fixed,2020-09-23T15:52:22.977Z,0
46570,Superdigital\Payment Account,2 - High,2020-12-01T15:59:39.37Z,development,Fixed,2020-12-02T12:48:39.337Z,1
3822,Business Customer Channels,3 - Medium,2020-01-15T14:16:31.907Z,NA,Fixed,2020-01-15T18:05:19.17Z,0
24981,Superdigital\Payment Account,3 - Medium,2020-07-13T20:08:17.983Z,NA,Fixed,2020-07-14T16:39:06.68Z,1
25974,Superdigital\Payment Account,3 - Medium,2020-07-21T11:21:36.753Z,NA,Fixed and verified,2020-08-03T13:09:18.39Z,9
4595,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:52:58.87Z,NA,Obsolete,2020-05-08T21:05:30.52Z,77
16969,Superdigital\Payment Account,3 - Medium,2020-05-22T15:54:29.86Z,NA,Fixed,2020-05-26T18:05:14.163Z,2
63914,QA Automation - Megatron,3 - Medium,2021-03-12T18:55:10.793Z,staging,Fixed and verified,2021-03-18T14:08:54.303Z,4
18200,Clients Channel\Onboarding (OB),2 - High,2020-06-01T21:05:44.713Z,NA,Fixed and verified,2020-06-10T15:23:46.59Z,7
14393,Superdigital\Cards,3 - Medium,2020-05-04T20:52:46.313Z,NA,Fixed,2020-05-07T16:59:07.987Z,3
2634,Business Customer Channels,3 - Medium,2019-12-06T18:25:59.34Z,NA,Fixed and verified,2020-02-05T17:54:25.697Z,43
26560,Clients Channel,3 - Medium,2020-07-23T21:20:23.83Z,NA,Fixed,2020-08-17T20:18:17.803Z,17
8432,Clients Channel\Onboarding (OB),2 - High,2020-02-28T20:39:49.43Z,NA,NA,NA,-1
23622,Clients Channel\Onboarding (OB),3 - Medium,2020-07-03T17:43:02.573Z,NA,Fixed and verified,2020-07-03T20:21:07.563Z,0
14326,Superdigital\Payment Account,3 - Medium,2020-05-04T15:48:39.167Z,qa,Fixed,2020-05-12T17:13:13.31Z,6
63400,Superdigital\PJ\Onboarding,1 - Critical,2021-03-10T17:57:15.263Z,development,NA,NA,-1
14484,Superdigital\Cards,3 - Medium,2020-05-04T21:41:31.39Z,NA,Fixed and verified,2020-05-14T19:23:46.903Z,8
24615,Transaction Broker,3 - Medium,2020-07-09T13:58:21.567Z,NA,Fixed and verified,2020-07-09T15:48:09.63Z,0
18650,Clients Channel\Onboarding (OB),3 - Medium,2020-06-04T16:04:10.507Z,NA,Fixed,2020-06-09T16:12:05.2Z,3
14405,Superdigital\Cards,3 - Medium,2020-05-04T21:02:27.907Z,NA,Fixed and verified,2020-05-22T14:44:56.623Z,14
47624,Transaction Broker\Incas,3 - Medium,2020-12-04T20:32:38.083Z,development,NA,NA,-1
14413,Superdigital\Cards,3 - Medium,2020-05-04T21:07:21.263Z,NA,Fixed,2020-05-21T19:04:34.527Z,13
54755,Superdigital\Payment Account\Pampas,3 - Medium,2021-01-22T20:51:31.35Z,development,Fixed and verified,2021-02-01T18:19:34.533Z,6
20872,Superdigital\Payment Account,3 - Medium,2020-06-17T20:24:19.997Z,qa,Fixed,2020-06-19T14:42:03.49Z,2
46653,Transaction Broker - PIX Brasil,3 - Medium,2020-12-01T19:33:10.36Z,development,Fixed,2020-12-03T14:53:20.823Z,2
31204,Clients Channel,3 - Medium,2020-08-26T14:51:16.393Z,NA,Fixed,2020-08-27T14:08:02.88Z,1
14490,Superdigital\Cards,3 - Medium,2020-05-04T21:44:41.683Z,NA,Fixed,2020-05-07T20:30:48.34Z,3
9738,Clients Channel\Onboarding (OB),3 - Medium,2020-03-12T19:28:31.923Z,NA,Fixed and verified,2020-05-06T18:30:53.143Z,39
35783,Superdigital\Payment Account,3 - Medium,2020-09-25T17:21:36.733Z,qa,Fixed,2020-09-29T21:55:21.587Z,2
4567,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T18:30:47.427Z,NA,Fixed,2020-05-21T12:21:16.557Z,86
26148,Clients Channel,3 - Medium,2020-07-21T17:07:09.997Z,NA,Fixed and verified,2020-07-24T12:53:25.007Z,3
61385,Superdigital\PJ\Payroll,3 - Medium,2021-02-26T17:21:39.863Z,qa,Fixed,2021-03-04T19:22:19.13Z,4
6744,Clients Channel\Authentication (AU),3 - Medium,2020-02-14T14:25:44.933Z,NA,Fixed,2020-02-19T13:41:25.443Z,3
15848,Superdigital\Cards,3 - Medium,2020-05-15T12:59:32.633Z,NA,Fixed,2020-05-15T13:05:00.067Z,0
10514,Superdigital\Payment Account,3 - Medium,2020-03-25T13:48:27.977Z,NA,Fixed,2020-03-25T17:02:50.94Z,0
14473,Superdigital\Cards,3 - Medium,2020-05-04T21:25:52.5Z,NA,Fixed,2020-05-21T15:45:15.567Z,13
17811,Clients Channel\Onboarding (OB),4 - Low,2020-05-28T17:15:22.107Z,NA,Fixed and verified,2020-07-17T20:17:36.827Z,36
1028,Business Customer Channels,3 - Medium,2019-10-18T14:45:52.777Z,NA,Fixed and verified,2019-10-24T14:59:05.643Z,4
51142,Superdigital\Payment Account,3 - Medium,2020-12-29T21:02:49.737Z,development,Fixed,2020-12-29T21:17:48.61Z,0
34404,Superdigital\Payment Account,3 - Medium,2020-09-15T15:46:23.72Z,qa,Fixed and verified,2020-09-18T16:02:12.193Z,3
12773,Superdigital\Cards,3 - Medium,2020-04-16T22:28:06.25Z,NA,Fixed,2020-04-17T16:53:22.49Z,1
42656,Superdigital\Payment Account,3 - Medium,2020-11-09T20:53:26.187Z,qa,Fixed and verified,2020-11-10T12:59:30.403Z,1
5268,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T00:57:20.753Z,NA,Fixed and verified,2020-05-22T17:40:01.767Z,82
11912,Clients Channel\Onboarding (OB),2 - High,2020-04-09T20:56:18.55Z,NA,Fixed and verified,2020-04-13T17:25:38.387Z,2
43825,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T20:38:19.613Z,production,NA,NA,-1
53127,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-13T19:50:31.42Z,staging,Fixed,2021-01-15T21:10:15.91Z,2
14504,Superdigital\Cards,3 - Medium,2020-05-04T22:09:23.263Z,NA,Fixed,2020-05-21T20:04:18.02Z,13
32688,Superdigital\Payment Account,3 - Medium,2020-09-03T17:56:28.487Z,development,Fixed,2020-09-03T21:03:30.823Z,0
24129,Clients Channel\Home (HO),3 - Medium,2020-07-07T13:54:45.647Z,NA,Fixed and verified,2020-07-17T13:34:12.833Z,8
9627,Clients Channel\Onboarding (OB),3 - Medium,2020-03-11T18:29:49.73Z,NA,Fixed,2020-03-17T14:02:23.117Z,4
41988,Clients Channel,3 - Medium,2020-11-06T12:38:30.813Z,staging,Fixed,2020-11-09T13:19:25.603Z,1
41356,Transaction Broker - PIX Brasil,3 - Medium,2020-11-03T16:27:27.473Z,development,Fixed,2020-11-04T13:20:26.59Z,1
6198,Clients Channel\Cash In (CIN),3 - Medium,2020-02-06T16:39:02.49Z,NA,Fixed and verified,2020-02-12T22:35:40.917Z,4
54585,Superdigital\Onboarding\Onboarding - Patomba,4 - Low,2021-01-22T14:51:27.077Z,qa,Fixed and verified,2021-03-04T13:01:10.613Z,29
44034,Clients Channel\Onboarding (OB),3 - Medium,2020-11-17T14:45:41.023Z,qa,Fixed,2020-11-23T14:43:10.047Z,4
6655,Clients Channel\Onboarding (OB),4 - Low,2020-02-12T20:34:03.35Z,NA,Fixed and verified,2020-06-22T23:49:41.03Z,93
5092,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T19:28:23.203Z,NA,Fixed and verified,2020-06-05T20:20:43.14Z,93
3138,Clients Channel\Onboarding (OB),2 - High,2019-12-23T18:17:39.31Z,NA,Fixed and verified,2020-06-04T13:44:39.37Z,118
43151,Superdigital\Cards,1 - Critical,2020-11-10T19:50:02.147Z,qa,Fixed,2020-11-16T21:25:05.9Z,4
17973,Transaction Broker\La Chiva,3 - Medium,2020-05-29T15:01:19.247Z,qa,Fixed,2020-05-29T18:10:20.317Z,0
43101,Superdigital\Payment Account,3 - Medium,2020-11-10T18:55:29.213Z,development,Fixed and verified,2020-11-11T12:36:08.74Z,1
8329,Clients Channel\Onboarding (OB),2 - High,2020-02-27T21:02:21.547Z,NA,Fixed,2020-05-08T19:02:23.853Z,51
43700,Transaction Broker - PIX Brasil,3 - Medium,2020-11-13T17:07:33.027Z,development,Fixed,2020-11-20T12:48:21.44Z,5
9179,Superdigital\Payment Account,3 - Medium,2020-03-05T18:07:04.483Z,development,Fixed,2020-03-24T17:53:45.06Z,13
16524,Superdigital\Payment Account,3 - Medium,2020-05-20T17:25:21.997Z,NA,Fixed and verified,2020-05-26T07:33:48.007Z,4
41283,Transaction Broker - PIX Brasil,3 - Medium,2020-11-03T12:57:32.223Z,development,Fixed,2020-11-06T16:20:13.667Z,3
40455,Clients Channel,3 - Medium,2020-10-29T13:26:35.27Z,qa,Fixed,2020-11-11T12:57:00.063Z,9
53880,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-19T19:28:53.74Z,staging,Fixed,2021-03-23T20:25:07.547Z,45
43434,Transaction Broker - PIX Brasil,3 - Medium,2020-11-12T02:17:41.213Z,production,Fixed,2020-11-13T19:23:56.55Z,1
54975,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-26T12:39:08.28Z,staging,Fixed,2021-01-28T13:04:54.18Z,2
67248,Transaction Broker\Valhalla,3 - Medium,2021-03-29T02:45:47.767Z,staging,Fixed and verified,2021-03-31T00:35:40.44Z,2
56837,Superdigital\PJ\Payroll,3 - Medium,2021-02-04T14:32:23.097Z,development,Fixed,2021-02-05T20:25:50.82Z,1
15985,Clients Channel\Onboarding (OB),4 - Low,2020-05-15T18:11:45.707Z,NA,Fixed,2020-06-24T16:16:43.14Z,28
53744,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-18T23:44:17.43Z,staging,Fixed and verified,2021-01-21T14:36:29.243Z,3
45711,Brazil Migration\Core_Migration,3 - Medium,2020-11-25T18:36:41.87Z,development,Fixed and verified,2020-11-26T17:10:39.89Z,1
44033,Superdigital\Payment Account,3 - Medium,2020-11-17T14:17:10.68Z,qa,Fixed and verified,2020-11-17T18:12:13.333Z,0
27416,Clients Channel,3 - Medium,2020-07-30T13:00:31.903Z,NA,Fixed and verified,2020-07-30T13:02:03.99Z,0
62618,Superdigital\SubAdquirencia,3 - Medium,2021-03-08T14:52:01.78Z,qa,Fixed,2021-03-08T18:12:19.763Z,0
53514,Superdigital\Cards,3 - Medium,2021-01-15T21:07:14.89Z,staging,NA,NA,-1
35266,Superdigital\Payment Account,3 - Medium,2020-09-21T22:18:25.617Z,qa,Fixed,2020-10-06T12:42:27.257Z,11
9434,Clients Channel\Onboarding (OB),2 - High,2020-03-09T19:54:39.853Z,NA,Obsolete,2020-05-21T14:10:08.12Z,53
49204,Superdigital\Payment Account,3 - Medium,2020-12-15T21:10:57.523Z,qa,Fixed,2020-12-16T14:49:02.1Z,1
3980,Business Customer Channels,3 - Medium,2020-01-16T18:21:38.183Z,NA,Fixed and verified,2020-01-17T03:22:15.093Z,1
48237,Transaction Broker\Incas,3 - Medium,2020-12-09T21:54:03.997Z,development,NA,NA,-1
18860,Clients Channel\Onboarding (OB),4 - Low,2020-06-05T20:15:26.657Z,NA,Fixed,2020-06-09T16:12:35.91Z,2
44038,Clients Channel,2 - High,2020-11-17T15:21:38.037Z,staging,Fixed,2020-12-07T16:00:42.19Z,14
64164,QA Automation - Megatron,3 - Medium,2021-03-15T15:08:29.7Z,staging,Fixed and verified,2021-03-18T14:09:22.827Z,3
61360,Superdigital\PJ\Payroll,3 - Medium,2021-02-26T15:25:29.703Z,qa,Fixed,2021-03-05T12:13:25.303Z,5
67250,Transaction Broker\Valhalla,3 - Medium,2021-03-29T03:00:16.93Z,staging,NA,NA,-1
56199,Superdigital\PJ\Payroll,3 - Medium,2021-02-01T18:46:22.503Z,development,Fixed,2021-02-03T13:32:19.357Z,2
65274,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-19T13:48:33.797Z,staging,Fixed,2021-03-22T11:45:12.253Z,1
4640,Clients Channel\Onboarding (OB),4 - Low,2020-01-23T20:31:02.327Z,NA,Fixed and verified,2020-05-27T19:59:44.167Z,89
53070,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-13T16:35:54.097Z,development,Fixed,2021-01-13T20:34:39.473Z,0
28615,Clients Channel\Onboarding (OB),2 - High,2020-08-06T18:20:05.71Z,NA,Fixed and verified,2020-08-07T13:02:58.193Z,1
12991,Superdigital\Cards,3 - Medium,2020-04-21T00:24:47.36Z,NA,Fixed,2020-04-23T19:55:31.36Z,2
3284,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T19:07:33.617Z,NA,Fixed and verified,2020-01-08T13:40:05.013Z,7
31330,Clients Channel,3 - Medium,2020-08-27T14:19:51.917Z,NA,Fixed,2020-08-27T14:19:57.707Z,0
29136,Superdigital\Payment Account,3 - Medium,2020-08-12T13:44:37.433Z,NA,Fixed,2020-08-12T15:19:30.157Z,0
10621,Clients Channel\Onboarding (OB),3 - Medium,2020-03-26T12:19:33.983Z,NA,Fixed and verified,2020-03-27T12:16:14.56Z,1
24563,Superdigital\Payment Account,3 - Medium,2020-07-08T19:06:31.457Z,NA,Fixed,2020-07-15T12:21:51.987Z,5
6653,Superdigital\Payment Account,3 - Medium,2020-02-12T20:29:22.327Z,NA,Fixed,2020-02-17T20:54:08.093Z,3
52873,Transaction Broker - Cross,3 - Medium,2021-01-12T15:59:44.197Z,development,Fixed,2021-01-13T13:28:34.007Z,1
17191,Transaction Broker\La Chiva,3 - Medium,2020-05-25T19:59:23.8Z,qa,Fixed,2020-05-27T16:50:41.13Z,2
28908,Clients Channel,1 - Critical,2020-08-10T14:29:28.39Z,NA,Fixed,2020-08-11T22:00:33.29Z,1
28116,Superdigital\Payment Account,3 - Medium,2020-08-04T12:37:28.55Z,NA,Fixed,2020-08-04T20:18:35.057Z,0
57726,Superdigital\Payment Account\Ninjas,3 - Medium,2021-02-08T17:22:02.33Z,qa,Fixed,2021-02-09T20:31:09.297Z,1
40556,Superdigital\Payment Account,3 - Medium,2020-10-29T20:20:57.297Z,qa,Fixed,2020-11-03T14:58:12.853Z,3
54440,Superdigital\Cards,3 - Medium,2021-01-21T19:46:36.8Z,production,Fixed,2021-01-22T19:07:29.947Z,1
29486,Superdigital\Payment Account,4 - Low,2020-08-14T19:43:32.407Z,NA,Fixed,2020-08-14T22:37:29.35Z,0
33615,Superdigital\Payment Account,3 - Medium,2020-09-10T18:52:52.003Z,development,Fixed,2020-09-11T15:47:03.24Z,1
4158,Clients Channel\Onboarding (OB),3 - Medium,2020-01-20T17:27:49.9Z,NA,Fixed,2020-05-08T17:20:18.007Z,79
20858,Product Engineering,3 - Medium,2020-06-17T20:03:25.703Z,NA,Fixed and verified,2020-06-22T13:53:47.783Z,3
56306,Superdigital\PJ\Payroll,3 - Medium,2021-02-02T14:37:45.117Z,development,Fixed and verified,2021-04-01T12:10:12.58Z,42
51779,Transaction Broker - PIX Brasil,3 - Medium,2021-01-06T16:55:07.48Z,production,NA,NA,-1
43843,Superdigital\Payment Account,3 - Medium,2020-11-16T14:06:10.283Z,qa,Fixed,2020-11-16T15:31:33.62Z,0
5006,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T17:29:35.437Z,NA,Fixed,2020-05-08T21:00:17.1Z,73
9426,Clients Channel\Onboarding (OB),3 - Medium,2020-03-09T18:39:56.167Z,NA,Fixed,2020-03-25T12:37:21.097Z,12
14936,Clients Channel\Onboarding (OB),3 - Medium,2020-05-08T18:46:49.483Z,NA,Fixed,2020-06-04T15:39:17.083Z,19
29057,Clients Channel,3 - Medium,2020-08-11T15:23:18.303Z,NA,Fixed and verified,2020-08-13T16:00:38.51Z,2
15173,Clients Channel\Onboarding (OB),3 - Medium,2020-05-11T21:42:46.29Z,NA,Fixed and verified,2020-05-26T13:45:37.673Z,11
46283,Brazil Migration\Core_Migration,3 - Medium,2020-11-27T21:00:55.7Z,development,NA,NA,-1
20235,Clients Channel\Onboarding (OB),3 - Medium,2020-06-12T17:34:37.31Z,NA,Fixed and verified,2020-06-22T18:54:38.18Z,6
43906,Superdigital\Payment Account,3 - Medium,2020-11-16T18:11:59.46Z,development,Fixed,2020-11-18T01:13:20.837Z,2
10409,Business Customer Channels,3 - Medium,2020-03-20T16:19:43.167Z,NA,Fixed,2020-03-20T17:19:27.773Z,0
17659,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:51:34.04Z,NA,Fixed,2020-06-09T17:20:08.27Z,9
45628,Superdigital\Payment Account,3 - Medium,2020-11-25T13:59:20.047Z,qa,Fixed,2020-12-03T12:58:12.153Z,6
65267,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-19T13:47:31.857Z,staging,Fixed,2021-03-22T11:43:53.94Z,1
61453,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-27T17:50:22.767Z,staging,Fixed,2021-03-01T19:29:05.313Z,0
5280,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:39:54.577Z,NA,Fixed and verified,2020-07-01T21:02:14.04Z,110
3672,Clients Channel\Onboarding (OB),2 - High,2020-01-10T20:14:41.583Z,NA,Duplicate,2020-05-05T13:24:35.03Z,82
43822,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T19:17:23.537Z,development,Fixed,2020-11-19T19:48:16.667Z,3
32686,Superdigital\Payment Account,3 - Medium,2020-09-03T17:46:39.797Z,development,Fixed,2020-09-04T12:22:59.043Z,1
16842,Superdigital\Payment Account,3 - Medium,2020-05-21T17:58:25.917Z,NA,Fixed and verified,2020-06-01T16:37:18.18Z,7
49814,Superdigital\Interop\Interop - Blinders,3 - Medium,2020-12-18T18:33:23.57Z,production,Fixed,2021-01-21T16:09:59.123Z,24
14386,Superdigital\Cards,3 - Medium,2020-05-04T20:48:32.47Z,NA,Fixed,2020-05-05T15:41:01.113Z,1
14353,Superdigital\Cards,3 - Medium,2020-05-04T19:09:20.47Z,NA,Fixed,2020-05-21T20:18:26.44Z,13
17639,Superdigital\Payment Account,3 - Medium,2020-05-27T19:36:53.943Z,NA,Fixed,2020-05-27T20:27:08.4Z,0
5820,Business Customer Channels,3 - Medium,2020-02-04T12:50:42.977Z,NA,Fixed and verified,2020-02-04T12:50:52.21Z,0
15579,Superdigital\Payment Account,3 - Medium,2020-05-13T15:05:30.65Z,qa,Fixed,2020-05-13T15:41:54.95Z,0
26434,Clients Channel\Onboarding (OB),4 - Low,2020-07-23T17:45:53.05Z,qa,NA,NA,-1
20073,Transaction Broker,3 - Medium,2020-06-11T21:24:32.75Z,NA,Fixed,2020-06-25T18:27:13.697Z,10
57191,Superdigital\Payment Account\Ninjas,3 - Medium,2021-02-04T17:54:00.07Z,production,Fixed,2021-02-04T19:02:48.047Z,0
10345,Superdigital\Cards,3 - Medium,2020-03-19T14:47:35.883Z,NA,Fixed and verified,2020-03-20T18:48:25.663Z,1
3126,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T17:48:27.977Z,NA,Fixed,2020-01-03T12:38:05.227Z,9
61449,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-27T13:45:58.057Z,staging,Cannot Reproduce,2021-03-02T10:49:03.557Z,1
4570,Clients Channel\Onboarding (OB),3 - Medium,2020-01-22T19:04:51.573Z,NA,Fixed,2020-03-13T15:06:49.42Z,37
58080,Superdigital\Interop\Interop - Blinders,2 - High,2021-02-09T14:03:36.57Z,production,Fixed,2021-02-23T14:15:40.98Z,10
44252,Superdigital\Payment Account,3 - Medium,2020-11-18T16:49:58.88Z,qa,Deferred,2020-11-27T12:36:00.213Z,7
16459,Superdigital\Cards,3 - Medium,2020-05-20T14:14:47.27Z,NA,Fixed and verified,2020-05-22T15:32:56.64Z,2
44039,Clients Channel\Onboarding (OB),3 - Medium,2020-11-17T15:24:48.7Z,qa,Fixed,2021-01-06T12:49:42.99Z,36
7996,Superdigital\Payment Account,2 - High,2020-02-20T17:45:23.277Z,NA,Fixed,2020-03-13T16:17:33.163Z,16
34823,Transaction Broker\Valhalla,4 - Low,2020-09-17T18:41:57.19Z,qa,Fixed,2020-09-22T19:28:57.723Z,3
48239,Transaction Broker\Incas,3 - Medium,2020-12-09T21:55:04.117Z,development,NA,NA,-1
16963,Superdigital\Payment Account,2 - High,2020-05-22T15:21:50.71Z,NA,Fixed,2020-05-26T18:04:53.57Z,2
25782,Superdigital\Payment Account,3 - Medium,2020-07-20T14:42:24.933Z,NA,Fixed,2020-07-21T12:36:37.923Z,1
59814,Transaction Broker - PIX Brasil,3 - Medium,2021-02-18T19:11:03.67Z,development,NA,NA,-1
44026,Superdigital\Payment Account,3 - Medium,2020-11-17T13:23:27.967Z,development,Fixed,2020-11-17T14:23:42.967Z,0
53795,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-19T14:44:32.59Z,qa,Fixed,2021-01-20T12:31:16.98Z,1
28473,Superdigital\Payment Account,3 - Medium,2020-08-05T19:04:05.65Z,NA,Fixed,2020-08-05T21:39:44.887Z,0
36364,Clients Channel,3 - Medium,2020-09-29T16:07:34.007Z,qa,Fixed,2020-10-13T22:18:13.48Z,10
24940,Clients Channel\Onboarding (OB),3 - Medium,2020-07-13T17:52:34.087Z,qa,Fixed,2020-07-14T02:47:49.607Z,1
18562,Superdigital\Cards,3 - Medium,2020-06-03T19:23:33.367Z,NA,Fixed and verified,2020-06-04T13:05:33.82Z,1
36836,Superdigital\Payment Account,3 - Medium,2020-10-02T17:32:57.85Z,qa,Fixed,2020-10-05T14:27:53.837Z,1
46703,Superdigital\Payment Account,3 - Medium,2020-12-01T21:15:06.873Z,qa,Fixed,2020-12-01T21:28:49.453Z,0
22014,Clients Channel\Onboarding (OB),3 - Medium,2020-06-24T14:05:44.887Z,NA,Fixed,2020-06-25T14:31:34.243Z,1
35785,Superdigital\Payment Account,3 - Medium,2020-09-25T17:38:31.893Z,qa,Fixed,2020-09-29T20:59:56.203Z,2
56842,Superdigital\PJ\Payroll,3 - Medium,2021-02-04T14:37:58.573Z,development,Fixed and verified,2021-02-08T14:39:27.317Z,2
7528,Clients Channel\Onboarding (OB),4 - Low,2020-02-18T17:43:04.23Z,NA,Fixed,2020-03-25T12:28:17.54Z,26
49093,Superdigital\Payment Account,3 - Medium,2020-12-15T14:05:13.813Z,qa,Fixed,2020-12-15T14:29:17.753Z,0
14400,Superdigital\Cards,3 - Medium,2020-05-04T20:59:40.587Z,NA,Fixed,2020-05-15T22:16:42.717Z,9
28631,Clients Channel,3 - Medium,2020-08-06T20:24:51.963Z,NA,Fixed,2020-08-07T20:52:43.5Z,1
45938,Superdigital\PJ\Payroll,3 - Medium,2020-11-26T12:48:53.933Z,qa,Fixed and verified,2020-11-26T15:31:37.61Z,0
49216,Clients Channel,3 - Medium,2020-12-15T22:34:02.76Z,staging,Fixed,2020-12-16T17:08:13.287Z,1
24855,Clients Channel\Onboarding (OB),3 - Medium,2020-07-13T13:17:56.95Z,qa,Fixed,2020-07-13T16:27:33.717Z,0
51297,Superdigital\Payment Account\Quantum,3 - Medium,2020-12-30T16:04:45.383Z,qa,Fixed and verified,2021-01-07T12:35:56.24Z,6
54390,Superdigital\Cards,3 - Medium,2021-01-21T14:48:26.39Z,production,Fixed,2021-01-21T19:51:55.093Z,0
3131,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T17:58:06.86Z,NA,Fixed,2020-01-02T17:17:30.073Z,8
43763,Superdigital\Cards\Cards - Posting,3 - Medium,2020-11-13T19:52:08.08Z,qa,Fixed,2020-11-13T19:58:49.477Z,0
51807,Superdigital\Payment Account\Pampas,3 - Medium,2021-01-06T19:42:49.65Z,development,Fixed,2021-01-06T20:07:15.507Z,0
23335,Superdigital\Payment Account,3 - Medium,2020-07-02T18:35:25.94Z,NA,Fixed and verified,2020-07-02T18:48:20.68Z,0
8437,Clients Channel\Onboarding (OB),3 - Medium,2020-02-28T21:22:53.04Z,NA,Fixed,2020-05-22T18:18:05.81Z,60
7524,Superdigital\Payment Account,3 - Medium,2020-02-18T17:23:47.81Z,NA,Fixed,2020-03-20T19:08:04.21Z,23
48996,Superdigital\Payment Account,3 - Medium,2020-12-14T19:10:04.977Z,qa,Fixed,2020-12-14T20:15:41.533Z,0
43355,Client Support,2 - High,2020-11-11T19:10:34.26Z,production,Fixed and verified,2020-11-27T21:31:15.997Z,12
20046,Transaction Broker,3 - Medium,2020-06-11T19:59:37.623Z,NA,Fixed,2020-07-15T14:38:43.603Z,24
65500,Superdigital\Payment Account\Quantum,3 - Medium,2021-03-19T20:10:36.417Z,qa,Fixed,2021-03-23T15:50:14.44Z,2
28722,Clients Channel\Home (HO),3 - Medium,2020-08-07T13:22:58.63Z,NA,Fixed,2020-08-11T22:08:54.66Z,2
36690,Clients Channel\Onboarding (OB),3 - Medium,2020-10-01T15:21:33.7Z,qa,Fixed and verified,2020-10-01T15:22:03.4Z,0
47867,Clients Channel\Onboarding (OB),3 - Medium,2020-12-07T20:51:10.59Z,development,Fixed,2020-12-07T20:56:31.27Z,0
26354,Superdigital\Cards,3 - Medium,2020-07-23T14:54:58.227Z,NA,Fixed and verified,2020-07-29T18:16:06.527Z,4
17632,Clients Channel\Onboarding (OB),3 - Medium,2020-05-27T19:08:17.387Z,NA,Fixed,2020-06-01T14:17:29.427Z,3
14441,Superdigital\Cards,3 - Medium,2020-05-04T21:19:59.78Z,NA,Fixed,2020-05-14T21:35:07.383Z,8
39724,Superdigital\Payment Account,3 - Medium,2020-10-23T11:57:27.387Z,qa,Fixed and verified,2020-10-23T19:59:56.557Z,0
12567,Clients Channel\Onboarding (OB),4 - Low,2020-04-15T18:46:52.9Z,NA,Fixed and verified,2020-04-15T19:08:41.237Z,0
17664,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T21:02:46.89Z,NA,Cannot Reproduce,2020-06-24T14:25:57.33Z,20
40385,Superdigital\Payment Account,3 - Medium,2020-10-28T16:29:35.35Z,qa,Fixed,2020-10-28T19:58:39.41Z,0
67222,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-27T18:57:45.343Z,staging,NA,NA,-1
24729,Superdigital\Payment Account,1 - Critical,2020-07-10T14:25:41.77Z,NA,Fixed,2020-07-16T21:16:15.993Z,4
37520,Clients Channel\Cash Out (COUT),3 - Medium,2020-10-08T14:35:05.96Z,staging,Fixed,2020-10-09T14:31:47.927Z,1
62429,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-05T22:21:24.25Z,production,Fixed,2021-03-24T14:07:57.38Z,13
